split,image_path,label_path,class_id,class_name,x_center,y_center,width,height,bbox_area,aspect_ratio,bbox_valid,model
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.50859375,0.51015625,0.04140625,0.19765625,0.0081842041015625,0.20948616600790512,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.61484375,0.60234375,0.0390625,0.203125,0.0079345703125,0.19230769230769232,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,1,Clock,0.50078125,0.14453125,0.03203125,0.059375,0.0019018554687499998,0.5394736842105263,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.51328125,0.61015625,0.04296875,0.19609375,0.0084259033203125,0.21912350597609562,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,5,Ref,0.859375,0.525,0.0296875,0.17578125,0.005218505859375,0.1688888888888889,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,2,Hoop,0.49921875,0.30625,0.01953125,0.0375,0.000732421875,0.5208333333333334,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.621875,0.4578125,0.02890625,0.15234375,0.0044036865234375,0.18974358974358976,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.37109375,0.46171875,0.0375,0.14609375,0.0054785156249999994,0.25668449197860965,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.378125,0.478125,0.02578125,0.1640625,0.004229736328125,0.15714285714285714,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.35703125,0.565625,0.04609375,0.19765625,0.0091107177734375,0.233201581027668,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.6109375,0.4453125,0.03359375,0.159375,0.005354003906249999,0.2107843137254902,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,4,Player,0.38984375,0.4484375,0.02109375,0.16328125,0.0034442138671875,0.1291866028708134,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,5,Ref,0.4953125,0.45078125,0.025,0.1453125,0.0036328125000000006,0.17204301075268816,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,0,Ball,0.490625,0.42890625,0.0109375,0.02109375,0.000230712890625,0.5185185185185185,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,3,Overlay,0.8671875,0.875,0.17265625,0.1546875,0.026707763671875002,1.1161616161616161,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133214_jpg.rf.2db8e9208476ffca5146af616b665c0e.txt,3,Overlay,0.36484375,0.82109375,0.58125,0.23203125,0.13486816406250002,2.505050505050505,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,6,Scoreboard,0.2625,0.9390625,0.47890625,0.06796875,0.0325506591796875,7.045977011494253,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.4171875,0.58046875,0.05859375,0.296875,0.01739501953125,0.19736842105263158,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.32578125,0.57578125,0.04609375,0.21875,0.010083007812500001,0.21071428571428572,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,0,Ball,0.434375,0.5640625,0.02109375,0.0390625,0.000823974609375,0.54,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.88828125,0.56015625,0.0953125,0.4875,0.04646484375,0.1955128205128205,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.5875,0.58984375,0.03984375,0.2234375,0.008902587890624999,0.1783216783216783,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,2,Hoop,0.61171875,0.03203125,0.0578125,0.06328125,0.003658447265625,0.9135802469135803,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.65234375,0.58671875,0.0421875,0.22109375,0.009327392578125001,0.19081272084805653,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.79921875,0.565625,0.07109375,0.42109375,0.029937133789062497,0.16883116883116883,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.1375,0.51015625,0.08984375,0.7546875,0.06780395507812499,0.11904761904761905,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,1,Clock,0.24140625,0.390625,0.02265625,0.0390625,0.000885009765625,0.58,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.378125,0.5765625,0.034375,0.21953125,0.007546386718750001,0.15658362989323843,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,2,Hoop,0.24140625,0.490625,0.0140625,0.0265625,0.00037353515625,0.5294117647058824,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,5,Ref,0.98828125,0.575,0.02265625,0.48515625,0.0109918212890625,0.04669887278582931,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,5,Ref,0.76328125,0.59765625,0.03671875,0.1859375,0.006827392578125001,0.19747899159663865,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.13984375,0.5328125,0.0796875,0.5890625,0.04694091796875,0.1352785145888594,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,4,Player,0.1359375,0.534375,0.0421875,0.5171875,0.02181884765625,0.08157099697885196,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_133494_jpg.rf.5b3d032097bb87cf446e996e47b62c0e.txt,3,Overlay,0.5,0.93984375,1.0,0.06796875,0.06796875,14.712643678160921,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,6,Scoreboard,0.86640625,0.86015625,0.17109375,0.17890625,0.030609741210937496,0.9563318777292577,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,5,Ref,0.140625,0.87578125,0.06484375,0.24765625,0.0160589599609375,0.26182965299684546,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.27109375,0.4546875,0.075,0.25,0.01875,0.3,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.728125,0.76796875,0.06484375,0.28984375,0.018794555664062504,0.22371967654986524,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,5,Ref,0.2734375,0.26015625,0.053125,0.18046875,0.00958740234375,0.29437229437229434,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.46953125,0.54921875,0.0578125,0.2453125,0.01418212890625,0.23566878980891723,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.425,0.2390625,0.065625,0.18671875,0.01225341796875,0.35146443514644354,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.12890625,0.44609375,0.04609375,0.22734375,0.010479125976562502,0.2027491408934708,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.8203125,0.51328125,0.04140625,0.246875,0.01022216796875,0.16772151898734175,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.69140625,0.2984375,0.03984375,0.19921875,0.007937622070312499,0.19999999999999998,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.66015625,0.32734375,0.03203125,0.21015625,0.006731567382812499,0.1524163568773234,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,2,Hoop,0.7265625,0.1875,0.03359375,0.06171875,0.0020733642578125,0.5443037974683543,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.45234375,0.334375,0.04921875,0.1921875,0.009459228515625001,0.25609756097560976,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,1,Clock,0.98828125,0.0171875,0.021875,0.034375,0.000751953125,0.6363636363636362,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,4,Player,0.94296875,0.5734375,0.078125,0.27109375,0.02117919921875,0.2881844380403458,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,0,Ball,0.14609375,0.4375,0.01640625,0.02734375,0.00044860839843750003,0.6,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,5,Ref,0.9875,0.52109375,0.025,0.21015625,0.00525390625,0.11895910780669146,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_135810_jpg.rf.dd142aeb83e527398a07148267327d06.txt,3,Overlay,0.86640625,0.859375,0.1734375,0.18203125,0.031571044921875,0.9527896995708154,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.628125,0.63046875,0.06953125,0.215625,0.014992675781250001,0.322463768115942,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,6,Scoreboard,0.8703125,0.9203125,0.1953125,0.09765625,0.019073486328125,2.0,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.30390625,0.63125,0.07734375,0.21640625,0.0167376708984375,0.3574007220216607,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,5,Ref,0.47421875,0.77265625,0.0734375,0.24921875,0.018302001953125,0.29467084639498436,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.22109375,0.70390625,0.05546875,0.26484375,0.014690551757812498,0.20943952802359883,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.38984375,0.4703125,0.1078125,0.209375,0.022573242187500002,0.5149253731343284,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.603125,0.48046875,0.053125,0.2109375,0.0112060546875,0.2518518518518518,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.675,0.36015625,0.04609375,0.20703125,0.009542846679687501,0.22264150943396227,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,5,Ref,0.2546875,0.3171875,0.03671875,0.171875,0.00631103515625,0.21363636363636365,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.43828125,0.43359375,0.06328125,0.25,0.0158203125,0.253125,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.78515625,0.45859375,0.046875,0.221875,0.010400390624999999,0.21126760563380284,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,2,Hoop,0.2609375,0.22734375,0.0296875,0.06484375,0.0019250488281250002,0.45783132530120474,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,1,Clock,0.20546875,0.0171875,0.01796875,0.034375,0.00061767578125,0.5227272727272726,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,1,Clock,0.00625,0.05546875,0.0125,0.0578125,0.0007226562500000001,0.21621621621621623,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,5,Ref,0.98984375,0.3515625,0.0203125,0.18828125,0.0038244628906250002,0.10788381742738588,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,4,Player,0.72265625,0.63203125,0.0640625,0.2890625,0.01851806640625,0.2216216216216216,True,ball_detector_model.pt
train,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\images\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.jpg,D:\Basketball_analysis\training_notebooks\Basketball-Players-17\train\labels\frame_137310_jpg.rf.790d68ed34e2407fddc4960f677fcc13.txt,0,Ball,0.7296875,0.503125,0.01953125,0.03359375,0.0006561279296875,0.5813953488372093,True,ball_detector_model.pt
